© 2000-2024 QIAGEN. All rights reserved.

ID	Symbol	Source	miRNA Confidence	Symbol	Pathway	
hsa-miR-9-5p	miR-9-5p (and other miRNAs w/seed CUUUGGU)	Ingenuity Expert Findings,TarBase,miRecords	Experimentally Observed	BACE1	Amyloid fiber formation,Amyloid Processing,Cellular Effects of Sildenafil (Viagra),DHCR24 Signaling Pathway,Mitochondrial Dysfunction,Myelination Signaling Pathway,Neuroinflammation Signaling Pathway	
hsa-miR-9-5p	miR-9-5p (and other miRNAs w/seed CUUUGGU)	Ingenuity Expert Findings	Experimentally Observed	BDNF-AS	 	
hsa-miR-9-5p	miR-9-5p (and other miRNAs w/seed CUUUGGU)	Ingenuity Expert Findings,miRecords	Experimentally Observed	CDH1	Activin Inhibin Signaling Pathway,Apoptotic execution phase,Bladder Cancer Signaling,Cell junction organization,Colorectal Cancer Metastasis Signaling,Degradation of the extracellular matrix,Endocannabinoid Cancer Inhibition Pathway,Endometrial Cancer Signaling,Epithelial Adherens Junction Signaling,Epithelial-Mesenchymal Transition (EMT) during gastrulation,FAK Signaling,Formation of definitive endoderm,Germ Cell-Sertoli Cell Junction Signaling,Gα12/13 Signaling,HOTAIR Regulatory Pathway,IL-8 Signaling,ILK Signaling,Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell,Integrin cell surface interactions,Melanoma Signaling,Molecular Mechanisms of Cancer,Nuclear Cytoskeleton Signaling Pathway,Pathogen Induced Cytokine Storm Signaling Pathway,Pulmonary Fibrosis Idiopathic Signaling Pathway,Pulmonary Healing Signaling Pathway,Regulation of the Epithelial Mesenchymal Transition by Growth Factors Pathway,Regulation of the Epithelial Mesenchymal Transition in Development Pathway,Regulation of the Epithelial-Mesenchymal Transition Pathway,Remodeling of Epithelial Adherens Junctions,RHO GTPases activate IQGAPs,RHOGDI Signaling,Ribonucleotide Reductase Signaling Pathway,ROBO SLIT Signaling Pathway,Role of Osteoclasts in Rheumatoid Arthritis Signaling Pathway,S100 Family Signaling Pathway,Serotonin Receptor Signaling,Sertoli Cell-Germ Cell Junction Signaling Pathway (Enhanced),Sertoli Cell-Sertoli Cell Junction Signaling,Signaling by Rho Family GTPases,Sirtuin Signaling Pathway,Sumoylation Pathway,Synaptogenesis Signaling Pathway,Thyroid Cancer Signaling,WNT/β-catenin Signaling	
hsa-miR-9-5p	miR-9-5p (and other miRNAs w/seed CUUUGGU)	miRecords	Experimentally Observed	FGF16	Actin Cytoskeleton Signaling,Airway Pathology in Chronic Obstructive Pulmonary Disease,Bladder Cancer Signaling,Cardiac Hypertrophy Signaling (Enhanced),Clathrin-mediated Endocytosis Signaling,FGF Signaling,PI3K Cascade,PIP3 activates AKT signaling,RAF/MAP kinase cascade,Regulation of the Epithelial Mesenchymal Transition by Growth Factors Pathway,Regulation of the Epithelial-Mesenchymal Transition Pathway,Signaling by FGFR2,Signaling by FGFR3,Signaling by FGFR4,Tumor Microenvironment Pathway	
hsa-miR-9-5p	miR-9-5p (and other miRNAs w/seed CUUUGGU)	TargetScan Mouse,TargetScan Human,miRecords	Experimentally Observed,Moderate (predicted)	FOXG1	AMPK Signaling,Cachexia Signaling Pathway,Cancer Drug Resistance by Drug Efflux,Estrogen Receptor Signaling,FOXO-mediated transcription of cell cycle genes,G-Protein Coupled Receptor Signaling,IL-7 Signaling Pathway,PTEN Signaling,Pulmonary Fibrosis Idiopathic Signaling Pathway,Role of Osteoclasts in Rheumatoid Arthritis Signaling Pathway,Systemic Lupus Erythematosus in B Cell Signaling Pathway,Transcriptional Regulation by MECP2,Tumor Microenvironment Pathway	
hsa-miR-9-5p	miR-9-5p (and other miRNAs w/seed CUUUGGU)	miRecords	Experimentally Observed	FOXO1	14-3-3-mediated Signaling,Adipogenesis pathway,AMPK Signaling,Angiopoietin Signaling,Autophagy,B Cell Receptor Signaling,Cachexia Signaling Pathway,Cancer Drug Resistance by Drug Efflux,Cell Cycle: G1/S Checkpoint Regulation,Docosahexaenoic Acid (DHA) Signaling,ERB2-ERBB3 Signaling,ERBB Signaling,Estrogen Receptor Signaling,FOXO-mediated transcription,FOXO-mediated transcription of cell cycle genes,FOXO-mediated transcription of cell death genes,FOXO-mediated transcription of oxidative stress, metabolic and neuronal genes,FXR/RXR Activation,G-Protein Coupled Receptor Signaling,Glioblastoma Multiforme Signaling,Hepatic Cholestasis,Hepatic Fibrosis Signaling Pathway,HER-2 Signaling in Breast Cancer,Histone Modification Signaling Pathway,Human Embryonic Stem Cell Pluripotency,IGF-1 Signaling,IL-3 Signaling,IL-7 Signaling Pathway,Insulin Receptor Signaling,Interleukin-4 and Interleukin-13 signaling,Leptin Signaling in Obesity,MAPK6/MAPK4 signaling,Molecular Mechanisms of Cancer,NAFLD Signaling Pathway,Orexin Signaling Pathway,PI3K/AKT Signaling,PIP3 activates AKT signaling,Prostate Cancer Signaling,PTEN Signaling,Pulmonary Fibrosis Idiopathic Signaling Pathway,PXR/RXR Activation,Regulation of beta-cell development,Regulation of the Epithelial Mesenchymal Transition by Growth Factors Pathway,Role of Osteoblasts, Osteoclasts and Chondrocytes in Rheumatoid Arthritis,Role of Osteoclasts in Rheumatoid Arthritis Signaling Pathway,Serotonin Receptor Signaling,Sirtuin Signaling Pathway,Systemic Lupus Erythematosus in B Cell Signaling Pathway,T Cell Exhaustion Signaling Pathway,Thyroid Cancer Signaling,Tumor Microenvironment Pathway,VDR/RXR Activation,VEGF Signaling	
hsa-miR-9-5p	miR-9-5p (and other miRNAs w/seed CUUUGGU)	Ingenuity Expert Findings,TargetScan Human	Experimentally Observed,Moderate (predicted)	HSP90AA1	Aggrephagy,Aldosterone Signaling in Epithelial Cells,Androgen Signaling,Aryl Hydrocarbon Receptor Signaling,BAG2 Signaling Pathway,Binding and Uptake of Ligands by Scavenger Receptors,Cachexia Signaling Pathway,Cellular Effects of Sildenafil (Viagra),Cellular response to heat stress,Chaperone Mediated Autophagy,Chaperone Mediated Autophagy Signaling Pathway,Chronic Myeloid Leukemia Signaling,Cilium Assembly,DDX58/IFIH1-mediated induction of interferon-alpha/beta,eNOS Signaling,ESR-mediated signaling,Estrogen Receptor Signaling,Extra-nuclear estrogen signaling,Fcgamma receptor (FCGR) dependent phagocytosis,Gene Silencing by RNA,Glucocorticoid Receptor Signaling,HIF1α Signaling,HSP90 chaperone cycle for steroid hormone receptors in the presence of ligand,Human Embryonic Stem Cell Pluripotency,Hypoxia Signaling in the Cardiovascular System,IL-17 Signaling,Immunogenic Cell Death Signaling Pathway,Interleukin-4 and Interleukin-13 signaling,Metabolism of cofactors,Metabolism of nitric oxide: NOS3 activation and regulation,MicroRNA Biogenesis Signaling Pathway,Mitotic G2-G2/M phases,Mitotic Prometaphase,Mitotic Roles of Polo-Like Kinase,Neuregulin Signaling,Neutrophil degranulation,Nitric Oxide Signaling in the Cardiovascular System,NOD1/2 Signaling Pathway,NRF2-mediated Oxidative Stress Response,PI3K/AKT Signaling,PPAR Signaling,PPARα/RXRα Activation,Prostate Cancer Signaling,Protein Ubiquitination Pathway,RHO GTPase cycle,RIPK1-mediated regulated necrosis,Role of JAK family kinases in IL-6-type Cytokine Signaling,Role of PKR in Interferon Induction and Antiviral Response,Semaphorin interactions,Signaling by ERBB2,Signaling by VEGF,Telomerase Signaling,Th17 Activation Pathway,Xenobiotic Metabolism AHR Signaling Pathway,Xenobiotic Metabolism CAR Signaling Pathway,Xenobiotic Metabolism PXR Signaling Pathway,Xenobiotic Metabolism Signaling	
hsa-miR-9-5p	miR-9-5p (and other miRNAs w/seed CUUUGGU)	Ingenuity Expert Findings	Experimentally Observed	JAK1	CDX Gastrointestinal Cancer Signaling Pathway,CNTF Signaling,Colorectal Cancer Metastasis Signaling,Coronavirus Pathogenesis Pathway,EGF Signaling,Estrogen Receptor Signaling,Folate Signaling Pathway,Glucocorticoid Receptor Signaling,Hepatic Fibrosis Signaling Pathway,Human Embryonic Stem Cell Pluripotency,IGF-1 Signaling,IL-10 Signaling,IL-13 Signaling Pathway,IL-15 Production,IL-15 Signaling,IL-17 Signaling,IL-17A Signaling in Airway Cells,IL-2 Signaling,IL-22 Signaling,IL-27 Signaling Pathway,IL-3 Signaling,IL-4 Signaling,IL-7 Signaling Pathway,IL-9 Signaling,iNOS Signaling,Insulin Receptor Signaling,Insulin Secretion Signaling Pathway,Interferon alpha/beta signaling,Interferon gamma signaling,Interferon Signaling,Interleukin-10 signaling,Interleukin-12 family signaling,Interleukin-15 signaling,Interleukin-2 family signaling,Interleukin-20 family signaling,Interleukin-3, Interleukin-5 and GM-CSF signaling,Interleukin-4 and Interleukin-13 signaling,Interleukin-6 family signaling,Interleukin-7 signaling,Interleukin-9 signaling,Iron homeostasis signaling pathway,ISG15 antiviral mechanism,ISGylation Signaling Pathway,JAK/STAT Signaling,Macrophage Alternative Activation Signaling Pathway,Macrophage Classical Activation Signaling Pathway,Molecular Mechanisms of Cancer,Mouse Embryonic Stem Cell Pluripotency,NAFLD Signaling Pathway,Necroptosis Signaling Pathway,Neuroinflammation Signaling Pathway,Oncostatin M Signaling,Other interleukin signaling,p70S6K Signaling,Pancreatic Adenocarcinoma Signaling,Pathogen Induced Cytokine Storm Signaling Pathway,PD-1, PD-L1 cancer immunotherapy pathway,PDGF Signaling,PI3K/AKT Signaling,Production of Nitric Oxide and Reactive Oxygen Species in Macrophages,RAF-independent MAPK1/3 activation,RAF/MAP kinase cascade,Regulation of the Epithelial Mesenchymal Transition by Growth Factors Pathway,Regulation of the Epithelial-Mesenchymal Transition Pathway,Role of Hypercytokinemia/hyperchemokinemia in the Pathogenesis of Influenza,Role of JAK family kinases in IL-6-type Cytokine Signaling,Role of JAK1 and JAK3 in γc Cytokine Signaling,Role of JAK1, JAK2 and TYK2 in Interferon Signaling,Role of JAK2 in Hormone-like Cytokine Signaling,Role of NANOG in Mammalian Embryonic Stem Cell Pluripotency,Role of Osteoblasts in Rheumatoid Arthritis Signaling Pathway,Role of PKR in Interferon Induction and Antiviral Response,S100 Family Signaling Pathway,Signaling by CSF3 (G-CSF),Sperm Motility,SPINK1 General Cancer Pathway,Systemic Lupus Erythematosus in B Cell Signaling Pathway,T Cell Exhaustion Signaling Pathway,TEC Kinase Signaling,Th1 and Th2 Activation Pathway,Th1 Pathway,Th17 Activation Pathway,Th2 Pathway,Transcriptional Regulatory Network in Embryonic Stem Cells,Type I Diabetes Mellitus Signaling,Wound Healing Signaling Pathway	
hsa-miR-9-5p	miR-9-5p (and other miRNAs w/seed CUUUGGU)	Ingenuity Expert Findings	Experimentally Observed	JAK2	Acetylcholine Receptor Signaling Pathway,Acute Phase Response Signaling,Antioxidant Action of Vitamin C,Cardiac Hypertrophy Signaling (Enhanced),CDX Gastrointestinal Cancer Signaling Pathway,Chronic Myeloid Leukemia Signaling,CNTF Signaling,Colorectal Cancer Metastasis Signaling,Dendritic Cell Maturation,Ephrin A Signaling,Ephrin Receptor Signaling,Erythropoietin Signaling Pathway,Estrogen Receptor Signaling,Factors involved in megakaryocyte development and platelet production,Folate Signaling Pathway,G Protein Signaling Mediated by Tubby,Glucocorticoid Receptor Signaling,GM-CSF Signaling,Growth hormone receptor signaling,Growth Hormone Signaling,Hepatic Fibrosis Signaling Pathway,Human Embryonic Stem Cell Pluripotency,IGF-1 Signaling,IL-12 Signaling and Production in Macrophages,IL-13 Signaling Pathway,IL-15 Production,IL-15 Signaling,IL-17 Signaling,IL-17A Signaling in Airway Cells,IL-17A Signaling in Fibroblasts,IL-23 Signaling Pathway,IL-27 Signaling Pathway,IL-3 Signaling,IL-33 Signaling Pathway,IL-6 Signaling,iNOS Signaling,Insulin Receptor Signaling,Insulin Secretion Signaling Pathway,Interferon gamma signaling,Interferon Signaling,Interleukin-12 family signaling,Interleukin-2 family signaling,Interleukin-20 family signaling,Interleukin-3, Interleukin-5 and GM-CSF signaling,Interleukin-4 and Interleukin-13 signaling,Interleukin-6 family signaling,Iron homeostasis signaling pathway,JAK/STAT Signaling,Leptin Signaling in Obesity,Macrophage Alternative Activation Signaling Pathway,Macrophage Classical Activation Signaling Pathway,Mitotic G1 phase and G1/S transition,Molecular Mechanisms of Cancer,Mouse Embryonic Stem Cell Pluripotency,MSP-RON Signaling in Macrophages Pathway,MSP-RON Signaling Pathway,NAFLD Signaling Pathway,Natural Killer Cell Signaling,Neuroinflammation Signaling Pathway,Oncostatin M Signaling,Pancreatic Adenocarcinoma Signaling,Pathogen Induced Cytokine Storm Signaling Pathway,PD-1, PD-L1 cancer immunotherapy pathway,PDGF Signaling,PI3K/AKT Signaling,PPARα/RXRα Activation,Production of Nitric Oxide and Reactive Oxygen Species in Macrophages,Prolactin receptor signaling,Prolactin Signaling,Pulmonary Fibrosis Idiopathic Signaling Pathway,RAF-independent MAPK1/3 activation,RAF/MAP kinase cascade,RAR Activation,Regulation of the Epithelial Mesenchymal Transition by Growth Factors Pathway,Regulation of the Epithelial-Mesenchymal Transition Pathway,Renin-Angiotensin Signaling,Role of Chondrocytes in Rheumatoid Arthritis Signaling Pathway,Role of JAK family kinases in IL-6-type Cytokine Signaling,Role of JAK1 and JAK3 in γc Cytokine Signaling,Role of JAK1, JAK2 and TYK2 in Interferon Signaling,Role of JAK2 in Hormone-like Cytokine Signaling,Role of Macrophages, Fibroblasts and Endothelial Cells in Rheumatoid Arthritis,Role of NANOG in Mammalian Embryonic Stem Cell Pluripotency,Role of Osteoblasts in Rheumatoid Arthritis Signaling Pathway,Role of Tissue Factor in Cancer,Serotonin Receptor Signaling,Signaling by CSF3 (G-CSF),Signaling by Erythropoietin,Signaling by Leptin,Signaling by SCF-KIT,Sperm Motility,SPINK1 General Cancer Pathway,STAT3 Pathway,Systemic Lupus Erythematosus in B Cell Signaling Pathway,T Cell Exhaustion Signaling Pathway,TEC Kinase Signaling,Th1 and Th2 Activation Pathway,Th1 Pathway,Th17 Activation Pathway,Th2 Pathway,Thrombopoietin Signaling,Transcriptional Regulatory Network in Embryonic Stem Cells,TREM1 Signaling,Tumor Microenvironment Pathway,Type I Diabetes Mellitus Signaling,Wound Healing Signaling Pathway	
hsa-miR-9-5p	miR-9-5p (and other miRNAs w/seed CUUUGGU)	Ingenuity Expert Findings	Experimentally Observed	JAK3	CD40 Signaling,CDX Gastrointestinal Cancer Signaling Pathway,Colorectal Cancer Metastasis Signaling,ERB2-ERBB3 Signaling,Estrogen Receptor Signaling,Folate Signaling Pathway,Glucocorticoid Receptor Signaling,Human Embryonic Stem Cell Pluripotency,IL-15 Production,IL-15 Signaling,IL-17A Signaling in Airway Cells,IL-2 Signaling,IL-27 Signaling Pathway,IL-4 Signaling,IL-7 Signaling Pathway,IL-9 Signaling,iNOS Signaling,Insulin Secretion Signaling Pathway,Interleukin-15 signaling,Interleukin-2 family signaling,Interleukin-20 family signaling,Interleukin-3, Interleukin-5 and GM-CSF signaling,Interleukin-4 and Interleukin-13 signaling,Interleukin-7 signaling,Interleukin-9 signaling,Iron homeostasis signaling pathway,JAK/STAT Signaling,Macrophage Alternative Activation Signaling Pathway,Molecular Mechanisms of Cancer,Mouse Embryonic Stem Cell Pluripotency,NAFLD Signaling Pathway,Natural Killer Cell Signaling,Neuroinflammation Signaling Pathway,Oncostatin M Signaling,Pancreatic Adenocarcinoma Signaling,PD-1, PD-L1 cancer immunotherapy pathway,PDGF Signaling,PI3K/AKT Signaling,Primary Immunodeficiency Signaling,Production of Nitric Oxide and Reactive Oxygen Species in Macrophages,RAF/MAP kinase cascade,Regulation of the Epithelial Mesenchymal Transition by Growth Factors Pathway,Regulation of the Epithelial-Mesenchymal Transition Pathway,Role of JAK1 and JAK3 in γc Cytokine Signaling,Role of NANOG in Mammalian Embryonic Stem Cell Pluripotency,Role of Osteoblasts in Rheumatoid Arthritis Signaling Pathway,Signaling by ALK,Sperm Motility,SPINK1 General Cancer Pathway,T Cell Exhaustion Signaling Pathway,TEC Kinase Signaling,Th1 and Th2 Activation Pathway,Th1 Pathway,Th17 Activation Pathway,Th2 Pathway,Transcriptional Regulatory Network in Embryonic Stem Cells	
hsa-miR-9-5p	miR-9-5p (and other miRNAs w/seed CUUUGGU)	TargetScan Mouse,TargetScan Human,miRecords	Experimentally Observed,Moderate (predicted)	NFKB1	4-1BB Signaling in T Lymphocytes,Acetylcholine Receptor Signaling Pathway,Activation of IRF by Cytosolic Pattern Recognition Receptors,Activin Inhibin Signaling Pathway,Acute Myeloid Leukemia Signaling,Acute Phase Response Signaling,Adrenomedullin signaling pathway,Altered T Cell and B Cell Signaling in Rheumatoid Arthritis,Androgen Signaling,Angiopoietin Signaling,Antioxidant Action of Vitamin C,Apelin Endothelial Signaling Pathway,Apelin Pancreas Signaling Pathway,Apoptosis Signaling,April Mediated Signaling,Aryl Hydrocarbon Receptor Signaling,Atherosclerosis Signaling,Autophagy,B Cell Activating Factor Signaling,B Cell Receptor Signaling,BAG2 Signaling Pathway,BEX2 Signaling Pathway,BMP signaling pathway,Breast Cancer Regulation by Stathmin1,C-type lectin receptors (CLRs),Cachexia Signaling Pathway,Cancer Drug Resistance by Drug Efflux,Cardiac Hypertrophy Signaling (Enhanced),CD27 Signaling in Lymphocytes,CD28 Signaling in T Helper Cells,CD40 Signaling,CDX Gastrointestinal Cancer Signaling Pathway,Cellular Effects of Sildenafil (Viagra),Ceramide Signaling,CGAS-STING Signaling Pathway,Chaperone Mediated Autophagy Signaling Pathway,Chronic Myeloid Leukemia Signaling,Colorectal Cancer Metastasis Signaling,Coronavirus Pathogenesis Pathway,Crosstalk between Dendritic Cells and Natural Killer Cells,CTLA4 Signaling in Cytotoxic T Lymphocytes,Cytosolic sensors of pathogen-associated DNA,DDX58/IFIH1-mediated induction of interferon-alpha/beta,Death Receptor Signaling,Dendritic Cell Maturation,DHCR24 Signaling Pathway,Eicosanoid Signaling,Erythropoietin Signaling Pathway,Estrogen Receptor Signaling,Estrogen-Dependent Breast Cancer Signaling,FAK Signaling,FAT10 Cancer Signaling Pathway,Fc epsilon receptor (FCERI) signaling,fMLP Signaling in Neutrophils,Folate Signaling Pathway,FXR/RXR Activation,G-Protein Coupled Receptor Signaling,GADD45 Signaling,Gap Junction Signaling,Glucocorticoid Receptor Signaling,Glutaminergic Receptor Signaling Pathway (Enhanced),GNRH Signaling,Gα12/13 Signaling,Gαq Signaling,Hematoma Resolution Signaling Pathway,Hepatic Cholestasis,Hepatic Fibrosis / Hepatic Stellate Cell Activation,Hepatic Fibrosis Signaling Pathway,HER-2 Signaling in Breast Cancer,Histone Modification Signaling Pathway,HMGB1 Signaling,HOTAIR Regulatory Pathway,ICOS-ICOSL Signaling in T Helper Cells,ID1 Signaling Pathway,IL-1 Signaling,IL-10 Signaling,IL-12 Signaling and Production in Macrophages,IL-15 Production,IL-15 Signaling,IL-17 Signaling,IL-17A Signaling in Airway Cells,IL-17A Signaling in Fibroblasts,IL-17A Signaling in Gastric Cells,IL-23 Signaling Pathway,IL-27 Signaling Pathway,IL-33 Signaling Pathway,IL-4 Signaling,IL-6 Signaling,IL-8 Signaling,IL-9 Signaling,ILK Signaling,Immunogenic Cell Death Signaling Pathway,Induction of Apoptosis by HIV1,Inflammasome pathway,iNOS Signaling,Interleukin-1 family signaling,Interleukin-1 processing,ISGylation Signaling Pathway,JAK/STAT Signaling,LPS-stimulated MAPK Signaling,LXR/RXR Activation,Lymphotoxin β Receptor Signaling,Macrophage Alternative Activation Signaling Pathway,Macrophage Classical Activation Signaling Pathway,MAP kinase activation,Maturity Onset Diabetes of Young (MODY) Signaling,MIF Regulation of Innate Immunity,MIF-mediated Glucocorticoid Regulation,Molecular Mechanisms of Cancer,MSP-RON Signaling in Cancer Cells Pathway,MSP-RON Signaling in Macrophages Pathway,Multiple Sclerosis Signaling Pathway,MYC Mediated Apoptosis Signaling,Myelination Signaling Pathway,NAD Signaling Pathway,NAFLD Signaling Pathway,Natural Killer Cell Signaling,Netrin Signaling,Neuroinflammation Signaling Pathway,Neutrophil degranulation,Neutrophil Extracellular Trap Signaling Pathway,NF-κB Activation by Viruses,NF-κB Signaling,NFKBIE Signaling Pathway,NGF Signaling,NLR signaling pathways,NOD1/2 Signaling Pathway,Nuclear Cytoskeleton Signaling Pathway,Opioid Signaling Pathway,Orexin Signaling Pathway,Osteoarthritis Pathway,OX40 Signaling Pathway,Oxytocin in Brain Signaling Pathway,Oxytocin Signaling Pathway,P2Y Purinergic Receptor Signaling Pathway,p75 NTR receptor-mediated signalling,Pancreatic Adenocarcinoma Signaling,Parkinson's Signaling Pathway,Pathogen Induced Cytokine Storm Signaling Pathway,PEDF Signaling,Phospholipase C Signaling,PI3K Signaling in B Lymphocytes,PI3K/AKT Signaling,PKCθ Signaling in T Lymphocytes,PPAR Signaling,PPARα/RXRα Activation,Production of Nitric Oxide and Reactive Oxygen Species in Macrophages,Prostate Cancer Signaling,Protein Kinase A Signaling,PTEN Signaling,Pulmonary Fibrosis Idiopathic Signaling Pathway,Pulmonary Healing Signaling Pathway,Pyroptosis Signaling Pathway,RAC Signaling,RANK Signaling in Osteoclasts,RAR Activation,Regulation of IL-2 Expression in Activated and Anergic T Lymphocytes,Regulation of the Epithelial Mesenchymal Transition by Growth Factors Pathway,Regulation of the Epithelial Mesenchymal Transition in Development Pathway,Regulation of the Epithelial-Mesenchymal Transition Pathway,Relaxin Signaling,Renin-Angiotensin Signaling,Ribonucleotide Reductase Signaling Pathway,Role of Chondrocytes in Rheumatoid Arthritis Signaling Pathway,Role of Hypercytokinemia/hyperchemokinemia in the Pathogenesis of Influenza,Role of IL-17A in Arthritis,Role of IL-17F in Allergic Inflammatory Airway Diseases,Role of JAK1, JAK2 and TYK2 in Interferon Signaling,Role of Macrophages, Fibroblasts and Endothelial Cells in Rheumatoid Arthritis,Role of MAPK Signaling in Inhibiting the Pathogenesis of Influenza,Role of MAPK Signaling in Promoting the Pathogenesis of Influenza,Role of NFAT in Regulation of the Immune Response,Role of Osteoblasts, Osteoclasts and Chondrocytes in Rheumatoid Arthritis,Role of Osteoclasts in Rheumatoid Arthritis Signaling Pathway,Role of Pattern Recognition Receptors in Recognition of Bacteria and Viruses,Role of PI3K/AKT Signaling in the Pathogenesis of Influenza,Role of PKR in Interferon Induction and Antiviral Response,Role of RIG1-like Receptors in Antiviral Innate Immunity,Role of Tissue Factor in Cancer,S100 Family Signaling Pathway,Senescence Pathway,Senescence-Associated Secretory Phenotype (SASP),Serotonin Receptor Signaling,Sertoli Cell-Germ Cell Junction Signaling Pathway (Enhanced),Sertoli Cell-Sertoli Cell Junction Signaling,Signaling by Rho Family GTPases,Signaling by the B Cell Receptor (BCR),Sirtuin Signaling Pathway,Small Cell Lung Cancer Signaling,Sumoylation Pathway,Systemic Lupus Erythematosus in B Cell Signaling Pathway,T Cell Receptor Signaling,TAK1-dependent IKK and NF-kappa-B activation,TCR signaling,TEC Kinase Signaling,Th1 and Th2 Activation Pathway,Th1 Pathway,Th17 Activation Pathway,Th2 Pathway,Thrombin Signaling,Tight Junction Signaling,TNFR1 Signaling,TNFR2 Signaling,Toll-like Receptor Signaling,Transcriptional Regulation by VENTX,Transcriptional regulation of white adipocyte differentiation,TREM1 Signaling,Tumor Microenvironment Pathway,TWEAK Signaling,Type I Diabetes Mellitus Signaling,Type II Diabetes Mellitus Signaling,UFMylation Signaling Pathway,WNT/Ca+ pathway,Wound Healing Signaling Pathway,Xenobiotic Metabolism AHR Signaling Pathway,Xenobiotic Metabolism Signaling	
